id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815915738,494,2023-09-14T00:13:57.000Z,ps4,True,Dawn,US,NCok0dGk,42.68,177.55,100.38,-473.04,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815917070,49,2023-09-14T00:13:57.000Z,android,True,Dawn,MX,Nrsboeek,31.68,61.82,0.78,163.99,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815918450,107,2023-09-14T00:13:57.000Z,android,True,Dawn,JP,I1mQolun,21.79,67.98,0.99,456.56,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'social_feed_impression': 1}
8815912185,494,2023-09-14T00:13:56.000Z,ps4,True,Dawn,US,NCok0dGk,40.14,177.69,95.01,-464.51,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815913526,435,2023-09-14T00:13:56.000Z,android,True,Dawn,ID,EuxdNFSl,12.34,122.39,29.32,281.8,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815909265,494,2023-09-14T00:13:55.000Z,ps4,True,Dawn,US,NCok0dGk,40.14,177.41,97.46,-454.71,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815911119,435,2023-09-14T00:13:55.000Z,android,True,Dawn,ID,EuxdNFSl,12.69,117.03,31.85,289.88,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815911135,387,2023-09-14T00:13:55.000Z,android,True,Dawn,DE,NrkkgI6i,22.75,285.17,97.97,-221.71,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815904484,494,2023-09-14T00:13:54.000Z,ps4,True,Dawn,US,NCok0dGk,42.89,172.35,103.14,-448.03,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815907895,107,2023-09-14T00:13:54.000Z,android,True,Dawn,JP,I1mQolun,11.8,67.98,0.99,456.56,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'player_interaction': 2}
8815908164,387,2023-09-14T00:13:54.000Z,android,True,Dawn,DE,NrkkgI6i,22.75,276.11,100.91,-225.86,deed2a02-4565-46fd-9e39-1360148a94f0,"{'was_charged_by_player': 1, 'ping': 2}"
8815902617,107,2023-09-14T00:13:53.000Z,android,True,Dawn,JP,I1mQolun,7.97,67.98,1.0,456.55,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'loaded_Dawn': 1, 'level_loaded': 1, 'ping': 1, 'milestone_made_5_friends': 1}"
8815903074,387,2023-09-14T00:13:53.000Z,android,True,Dawn,DE,NrkkgI6i,23.19,256.51,103.64,-231.45,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815903083,435,2023-09-14T00:13:53.000Z,android,True,Dawn,ID,EuxdNFSl,14.27,111.67,32.05,298.4,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815904055,49,2023-09-14T00:13:53.000Z,android,True,Dawn,MX,Nrsboeek,31.67,80.3,3.17,160.5,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815899127,435,2023-09-14T00:13:52.000Z,android,True,Dawn,ID,EuxdNFSl,11.45,106.07,29.98,306.49,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815899131,387,2023-09-14T00:13:52.000Z,android,True,Dawn,DE,NrkkgI6i,23.19,247.52,102.36,-232.32,deed2a02-4565-46fd-9e39-1360148a94f0,"{'ping': 1, 'player_lift': 1}"
8815899468,238,2023-09-14T00:13:52.000Z,android,True,Dawn,ID,NrsbofGh,15.61,129.22,97.45,-243.15,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'constellation_gate_unlock': 1}
8815894652,494,2023-09-14T00:13:51.000Z,ps4,True,Dawn,US,NCok0dGk,41.9,165.4,100.55,-441.33,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815896540,49,2023-09-14T00:13:51.000Z,android,True,Dawn,MX,Nrsboeek,30.95,89.25,4.99,164.9,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815898108,435,2023-09-14T00:13:51.000Z,android,True,Dawn,ID,EuxdNFSl,10.69,100.74,32.48,314.71,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815898114,387,2023-09-14T00:13:51.000Z,android,True,Dawn,DE,NrkkgI6i,23.25,236.4,102.92,-234.92,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815891540,494,2023-09-14T00:13:50.000Z,ps4,True,Dawn,US,NCok0dGk,39.61,162.52,95.08,-433.33,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815894159,387,2023-09-14T00:13:50.000Z,android,True,Dawn,DE,NrkkgI6i,23.25,226.12,102.88,-236.09,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
8815887860,49,2023-09-14T00:13:49.000Z,android,True,Dawn,MX,Nrsboeek,31.84,93.64,6.12,173.97,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815889313,435,2023-09-14T00:13:49.000Z,android,True,Dawn,ID,EuxdNFSl,11.48,94.34,33.34,323.14,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815889331,387,2023-09-14T00:13:49.000Z,android,True,Dawn,DE,NrkkgI6i,20.3,216.26,101.34,-234.67,deed2a02-4565-46fd-9e39-1360148a94f0,{'ping': 1}
